ID,TEMA,LOCAL,TEMPO,CATEGORIA,STATUS,DESCRICAO,URL,ANO,MES,DIA,DIA_DO_ANO,SEMANA_DO_ANO,DIA_DA_SEMANA,TRIMETRES,CASOS
 123490261,Me cobraram duas vezes a mesma compra,Caxias do Sul - RS,2021-05-05,BIG - Lojas Físicas,Respondida,"Passei no caixa,coloquei a senha,a moça disse q n havia passado e me pediu para colocar d novo,coloquei.No outro dia fui ver em minha conta havia sido debitado  duas vezes,fui na lá loja a moça disse q iriam abrir um chamado para a empresa me reembolsar os 199,00 reais.Tô esperando já faz 4 dias E sem retorno nenhum.",https://www.reclameaqui.com.br//big-hipermercados/me-cobraram-duas-vezes-a-mesma-compra_aES-YnZh4xy8oxrs/,2021,5,5,125,18,2,2,3
 123517977,Precificação Confusa - Preço da Prateleira mau exposto gera confusão e descontentamento com loja BIG.,Curitiba - PR,2021-05-05,BIG - Lojas Físicas,Em réplica,"Precificação confusa,  você olha um produto,  não vê o preço em cima do produto,  por sempre comprar no Supermercado BIG, acha que é o preço praticado e mais próximo, ou similar ao  preço dos Último 12 meses. Ao comprar um congelado fettuccine a bolonhesa da sadia ao lado do congelado pene de peru sadia (ver Foto), que sempre tem o mesmo preço, acabei levando o produto, mas o preço era do congelado de peru que pensava ser o do fettuccine, o preço do produto que queria estava bem, mas bem distante com as letras miúdas da descrição.A má disposição do preços, e a falta de executar a lei, que cada produtos dever ter anexado o valor praticado na embalagem individual, considerando a falta e a indisponibilidade de aparelhos  de consulta de preço por corredor, dificultando a transparência e acesso  da informação, nos induzindo a erros.  Outra situação é o produto que tem um preço na prateleira, e na hora de passar o produto no CAIXA o valor é outro, maior sempre.""Recomendo evitarem o BIG na Cidade de CURITIBA.""",https://www.reclameaqui.com.br//big-hipermercados/precificacao-confusa-preco-da-prateleira-mau-exposto-gera-confusao-e-desc_4SusF3bFXpMf-Prt/,2021,5,5,125,18,2,2,3
 123527651,Vazamento Lava Roupas,Florianópolis - SC,2021-05-05,BIG - Lojas Físicas<->Produtos estragados<->Hipermercados,Resolvido,"Comprei um lava roupas da marca do Big ""Confiare"" e botei no bagageiro do meu carro, a embalagem mesmo lacrada vazou e sujou todo o carro. Inadmissível venderem uma qualidade de produto desse. Fotos em anexo do produto com vazemnto",https://www.reclameaqui.com.br//big-hipermercados/vazamento-lava-roupas_cLSr6bY5uGUu0W7m/,2021,5,5,125,18,2,2,3
 124873957,Carrinho cortou meu braço.,Uberlândia - MG,2021-05-06,Acidente na loja<->BIG - Lojas Físicas<->Hipermercados,Em réplica,"Hoje sofri um acidente lamentável, ou mesmo deplorável no BIG supermercado Uberlândia que fica dentro do Uber shopping. Peguei um carrinho de compras do próprio BIG e ao colocar um produto dentro meu braço esbarrou em uma lâmina de ferro exposta como se fosse uma faca, vindo a ocasionar um corte profundo no meu braço. Imediatamente minha esposa acionou os funcionários do BIG para me prestarem socorro, mas lamentavelmente a principal preocupação que tiveram foi de abafar ou tentar justificar o ocorrido junto à direção do BIG produzindo relatórios enquanto eu aguardava o atendimento, que me foi prestado por um bombeiro do shopping. O atendimento foi muito superficial, apenas com uma limpeza e um curativo com esparadrapo, o que deveria ter sido mais profissional. É lamentável que acidentes como este ocorram em um supermercado da envergadura do BIG, deixando um carrinho de compras à disposição de seus clientes sem manutenção e com lâmina exposta, sem atentar aos perigos de acidentes. E mais deplorável ainda foi a atitude de alguns funcionários que disseram que o ocorrido não teria acontecido ali dentro do BIG, tentando inclusive esconder o carrinho logo após o acidente. Por isso também estou postando as fotos do carrinho e do corte profundo no meu braço, para provar o que estou denunciando aqui. E também espero que com essa denúncia a direção do BIG tome as devidas providências para que acidentes como este não voltem a acontecer. Mais respeito ao seu cliente, simples assim.",https://www.reclameaqui.com.br//big-hipermercados/carrinho-cortou-meu-braco_QwyudXI4flJv5udp/,2021,5,6,126,18,3,2,1
 126201031,Desconto no App não aplicado,São Paulo - SP,2021-05-07,BIG - Lojas Físicas,Respondida,"Fiz um compra hoje na loja do Pacaembú, ativei todas ofertas e não obtive nenhuma, questionei a caixa e ela ficou sem resposta.Fico indignada com propaganda enganosa, peço que verifique . ",https://www.reclameaqui.com.br//big-hipermercados/desconto-no-app-nao-aplicado_qxmiDt78t2mkFS12/,2021,5,7,127,18,4,2,2
 126197107,Atraso ,Taboão da Serra - SP,2021-05-07,BIG - Lojas Físicas,Respondida,"Fiz uma compra pelo Big pela net onde foi informado a intriga entre 16:00 até as18:00 só q isso não aconteceu atrasado vc liga lá não atendem e quando atendem simples deixa 30 minutos e desliga na sua cara , fiz a compra as 8 da manhã e estou até agora as 18::52 esperando e nada falta de respeito isso quando vem amassado as coisas  ",https://www.reclameaqui.com.br//big-hipermercados/atraso_mnsYwT2mPVnbi70i/,2021,5,7,127,18,4,2,2
 129176259,Cx para aplicativo,São Paulo - SP,2021-05-09,BIG - Lojas Físicas,Respondida,"De 10cxs apenas 1 em funcionamento. Este único cx estava sendo usado por um rapaz de aplicativo que passava 1 produto e olhava pro celularcorria o dedo..e assim por diante. Reclamei com a moça do cx que os cxs de aplicativo estavam à esquerda identificadosinclusive vazios mas a moça do cx disse que ele poderia usar o cx! Não entendiveio a fiscal e abriu o outro cx outras pessoas entraram e eu continuei esperando atrás do rapaz do aplicativo que foi e bateu boca comigo dizendo que era pra eu esperar que ele estava certo! Absurdo!Qdo a moça do cx passou meus produtos o vinho Carnenere 120 que estava comprando 2 garrafas e a segunda com desconto não saiu o descontoa mesma foi e acendeu a luz pra fiscal vir como eu havia reclamado que ali não era cx de aplicativo, penso eu , a fiscal me deu um chá de espera proposital não deixei as compras pq gastei meu tempo e resolvi não abandonar as minhas compras apesar de uma má vontade explícita da fiscal do cx comigo.  Questionei a cx se ela havia passado as 2 garrafas de vinho ele disse que sim apontei a ela que deveria ter feito algum procedimento errado e ela ficou batendo boca comigo dizendo que eu não poderia acusá-la disso então disse a ela pq o desconto da segunda garrafa não havia saído na tela bom..chega a fiscal e cancela 1 garrafa mas questionei e o cancelamento da segunda garrafa ? Ela disse que só havia passado uma então reafirmei que a cx havia erradoveio então a fiscal e disse que o desconto da segunda garrafa desse vinho era apenas pra aplicativo .achei um absurdo resolvi não ir até a ilha dia vinhos que estão bem na entrada nítido !!! Pq já havia ficado chateado e nervoso pelo péssimo atendimento da cx e da fiscal de cx!Procede isso? Desconto apenas pra aplicativo na segunda garrafa do vinho carmenere 120 ? Essa ilha está bem na frente da loja!Não faço mais compras nessa loja!Absurdo total!!!",https://www.reclameaqui.com.br//big-hipermercados/cx-para-aplicativo_3Hho0Dgv28J1SjPv/,2021,5,9,129,18,6,2,4
 129184481,Mercado Big uma enganação ,Guarulhos - SP,2021-05-09,BIG - Lojas Físicas,Respondida,"Acabei de sair da loja Big de guarulhos peguei 1 azeite o valor era 19.99 estava no computador 22.99 tava diferente a moça foi conferir e não concelou o da compra ai paguei a primeira compra até ela consultar depois ela fez os 19.99 porém na 1 nota veio cobrando o de 22.99 pague 2 e só trouxe 1, outra coisa várias promoções levando o 2 produto sairia mais barato tudo [Editado pelo Reclame Aqui] paguei o mesmo preço um descaso total com o consumidor vou procurar os meus direitos.",https://www.reclameaqui.com.br//big-hipermercados/mercado-big-uma-enganacao_Uyms7akDJdcWA7rc/,2021,5,9,129,18,6,2,4
 129177209,Preconceito e ignorância ,São Paulo - SP,2021-05-09,BIG - Lojas Físicas<->Outro Tipo de produto/Serviço<->Hipermercados,Resolvido,"Estive hoje no Big da avenida dos autonomista, não comprei muito mais demorei mais pq coconsumi o que comprei no carro mesmo, ao sair vi que as coisas estavam um tanto estranhas , ao meu redor quando se é uma pessoa negra vc sente o preconceito que existe ,mesmo as pessoas dizendo que não, deixei meu ticket de saída no Banco do carro como de costume, meu ticket foi recusado uma pessoa responsável pelo estacionamento disse que meu ticket era vencido não faz sentido pelas datas que ele disse e horário que peguei o ticket é o horário que geralmente estou a caminho do trabalho mesmo sendo domingo, 11:47 levando em conta que trabalho na Lapa ele me orientou a ir a guichê pra resolver e pegar um novo ticket chegando lá a atendente super mal preparada e ignorante foi grossa quando perguntei pra que pegar todos os meus dados pessoais ela me responde com um "" pra perder o ticket não foi fácil "" achei absurdo . Sei que todo esse constrangimento veio por parte do Big pra pegar meus dados pq eu conferi meu ticket antes de sair e estava correto.",https://www.reclameaqui.com.br//big-hipermercados/preconceito-e-ignorancia_8kRJa5QQlfe4r6rn/,2021,5,9,129,18,6,2,4
 129180453,Imposição da empresa,Juazeiro do Norte - CE,2021-05-09,Promoção<->BIG - Lojas Físicas<->Hipermercados,Não resolvido,"Ontem, dia 04/09 vi umas promoções boas no catálogo e resolvi ir conferir nessa referida loja! Chegando ao caixa a moça falou que a maioria das minhas compras as promoções eram do aplicativo! Ou seja, o preço ficaria no valor normal! Se não baixasse o aplicativo da loja! Minha indignação é, como se faz uma promoção, sem comunicar ou deixar claro ao cliente como funciona e ainda impor aos consumidores baixar um aplicativo da loja! Se a promoção está escrita levando o segundo produto sai por tal valor, pronto é aquele valor! Aí vc compra qdo chega no caixa ainda vai procurar no aplicativo, um estresse desnecessário! Perda de tempo! Eu me senti meio que feita de besta!",https://www.reclameaqui.com.br//big-hipermercados/imposicao-da-empresa_Pz4Q52hfg-rvfu8f/,2021,5,9,129,18,6,2,4
 130691931,Mal atendimento descontos que não entram,Osasco - SP,2021-05-10,BIG - Lojas Físicas,Em réplica,Vim ao hipermercado big.Sábado 02.10.21Meus descontos não entraram no caixa fui no atendimento ao cliente e peguei em dinheiro.Cobraram minha compra em duplicidade no cartão alimentação e débito.Voltei hj no big osasco. Me falaram se não quiser problema não vem atrás de desconto .Agora falaram que eu não tenho o comprovante do alimentação e o problema é meu .,https://www.reclameaqui.com.br//big-hipermercados/mal-atendimento-descontos-que-nao-entram_urRQlCf4wjA2nm1X/,2021,5,10,130,19,0,2,2
 130716079,Máquina de lavar roupas,Catanduva - SP,2021-05-10,BIG - Lojas Físicas<->Outro Tipo de produto/Serviço<->Hipermercados,Resolvido,"Comprei uma máquina de lavar no BigDia 11 de setembro, a máquina parou de funcionar com 15 dias de uso e dizem que o problema não é deles",https://www.reclameaqui.com.br//big-hipermercados/maquina-de-lavar-roupas_JMGdg2EMcXLR2Psa/,2021,5,10,130,19,0,2,2
 132415007,Mendicância em loja do BIG,Lages - SC,2021-05-11,BIG - Lojas Físicas,Em réplica," Frequento a loja de LAGES_SC , e de cada 2 vezes que vou lá uma sou abordado por alguém DENTRO DO ESTACIONAMENTO do Big para me pedir algo. Por várias vezes ajudei mas chega uma hora que passa do limite, é constrangedor ser abordado quase todas as vezes que vou lá. Nada fazem para impedir isto, não há nenhum funcionário impedindo a mendicância DENTRO do big, e seria muito fácil porque são SEMPRE OS MESMOS que estão lá pedindo. Um pouco de boa vontade seria suficiente para impedir esse constrangimento.",https://www.reclameaqui.com.br//big-hipermercados/mendicancia-em-loja-do-big_dDGk0m927Z5MP8HA/,2021,5,11,131,19,1,2,1
 134137229,Batida de carro no estacionamento,São Paulo - SP,2021-05-12,BIG - Lojas Físicas<->Outro Tipo de produto/Serviço<->Hipermercados,Em réplica,"Hoje (04/12/2021) fui no supermercado BIG em são bernardo do campo.Fui de carro e estacionei.Comprei poucas cervejas, quando voltei meu carro estava batido. Voltei a loja e fui orientado a buscar a empresa que toma conta do estacionamento. Mas chegando lá não tinha ninguém no balcão.Ou seja, o supermercado diz que a responsabilidade é da empresa de estacionamento, mas não tem uma alma dentro do mercado que diz que trabalha nessa empresa, ai fica complicado. A situação não foi resolvida. Não sei o que fazer!",https://www.reclameaqui.com.br//big-hipermercados/batida-de-carro-no-estacionamento_hVS37Ptwa9tFVV_9/,2021,5,12,132,19,2,2,5
 134140925,"pessimo, descaso e antietico atendimento da Caixa",São Paulo - SP,2021-05-12,BIG - Lojas Físicas<->Mau Atendimento<->Hipermercados,Resolvido,"No dia de ontem fui comprar um mouse com uma amiga e a quando vi uma caixa livre , chamei-a para passarmos na que nao havia fila, quando adentramos o corredor pra passar as compras a caixa resolveu ir conversar com a do lado. A que ela foi conversar nos identificou e  a alertou , entao iniciou-se o atendimento. Passei o mouse, e paguei, ok. Minha amiga resolveu tambem comprar um mouse e eu paguei pra ela , que quis pagar com pix mas a atendente do caixa falou rispidamente que nao da pra pagar com qrcode pix , paguei o mouse da minha amiga que achou estranho aquele genero de comportamento. Entao a compra foi passada , agradeci com muito obrigado e nao tive retorno. Identifiquei que precisaria de pilhas para o mouse e que ja tinha no proprio corredor, dei 3 passou de retorno escolhie depois peguei as pilhas e virei pra passar na mesma caixa e a atendente de costas viradas conversando com a CAixa do lado  falando mal da minha amiga que era um absurdo aquele tipo de gente. Fiquei simplesmente estarrecido e mudo ,e a pessoa que ela foi conversar percebeu a indelicadeza e circunstancia pessima implantada, e a avisou . Passou-se novamente a compra em atendimento rispido e paguei e agradeci e sai. Nunca fui tao distratado por uma caixa, se nao estivesse com pressa iria procurar a gerente dali mesmo e fazer uma reclamacao na frente dela. Aguardo no minimo um retorno ",https://www.reclameaqui.com.br//big-hipermercados/pessimo-descaso-e-antietico-atendimento-da-caixa_WVHIUrUcqeinPGxe/,2021,5,12,132,19,2,2,5
 134141927,Produto perto do vencimento; caixa cobrando itens a mais.,Abadia dos Dourados - MG,2021-05-12,BIG - Lojas Físicas<->Produtos estragados<->Hipermercados,Não resolvido,"Ontem fui a loja big do shopping Itaú em Contagem.(passei por lá durante um passeio pois moro em outra cidade)Avia uma promoção em ração de gatos, 50% na segunda unidade.Comprei a ração além de outros produtos.Hoje em casa fui dar ração para meu gato e vi que ela vence em 5 dias.Acredito que tenha uma lei que obriga o estabelecimento a informar quando o produto está próximo ao vencimento.Fui conferir a nota e vi que me foi cobrado um suco a mais do que eu avia comprado.Triste.Acredito que o suco posa até ter vindo falta de atenção do caixa( perdoável). Mais fazer uma promoção para me induzir a compra 2 pacotes de ração que vence em menos de uma semana sem informa, isso é sacanagem.Imagina quantas pessoas aproveitaram e promoção e vão dar ração vencida para seus pets.Quantos animais vão passar mau por isso?Absurdo.",https://www.reclameaqui.com.br//big-hipermercados/produto-perto-do-vencimento-caixa-cobrando-itens-a-mais_KwmjZsWkwuzJ7bOn/,2021,5,12,132,19,2,2,5
 134147493,Carne podre,Uberlândia - MG,2021-05-12,BIG - Lojas Físicas<->Produtos estragados<->Hipermercados,Resolvido,Comprei em 04/12 na loja física Big da minha cidade uma carne Entrecote de 90 reais! Quando abro a embalagem a carne está podre com cheiro forte. Joguei fora porém tenho a nota para comprovar a compra. Exijo reembolso já que a loja não se atentou ao armazenamento correto do alimento. ,https://www.reclameaqui.com.br//big-hipermercados/carne-podre_xVVDQyiAsFlqNxgJ/,2021,5,12,132,19,2,2,5
 134160547,Tv 55 sansung,Cachoeirinha - RS,2021-05-12,BIG - Lojas Físicas<->Blackfriday<->Produto não reparado<->Hipermercados,Não resolvido,"Comprei uma televisão smart 55 polegadas Sansung modelo AU7700 na sexta feira do dia 26/11/2021 as 18h55 na loja big de cachoeirinha, no sábado dia 27/11/2021 a televisao apresentou uma trinca do lado interno da televisao fui no mesmo dia até a loja big procurei o vendedor que tinha me vendido e o mesmo ligou para a gerente e a mesma me mandou procurar as assistencia tecnica para reparo, porque eles falaram que não iriam trocar que a garantia deles é só se ela não ligar ou o controle não funciona palavras do vendendor, assim me passaram um telefone da assistência técnica porém os telefones passados não eram para garantia mais sim para concerto. Voltamos no big na segunda para falar com a gerente responsável e a mesma não estava, voltamos na terça para falar com a gerente e a mesma manteve o mesmo posicionamento e nem se quer viu a televisão.. sendo que pelo código do consumidor temos 7 dias para troca de produto pela loja ou pelo menos eles deveriam ficar com a TV e fazer alguma avaliação e nem isso se quer fizeram.",https://www.reclameaqui.com.br//big-hipermercados/tv-55-sansung_OsPALBphpYs8tt4A/,2021,5,12,132,19,2,2,5
 123860927,Carne moida com objetos estranhos,Porto Alegre - RS,2021-05-13,BIG - Lojas Físicas<->Estorno do valor pago<->Hipermercados,Resolvido,"Prezados,No dia 11 de maio fiz uma reclamação no sac do Mercado Big da Av. Sertório, 6600 - Sarandi, Porto Alegre - RS e por email. Encontrei objetos estranhos na carne moida.Os objetos foram identificados após misturar dois tipos de carne moidas diferentes.1 - chuletão 2- Costela bov em tirasEncaminho fotos dos objetos que tirei de dentro da carne moida parece um plástico.Foi informado que dentro de 24 horas teria retorno, passado o período de retorno, sem obter retorno e sem posicionamento da empresa fica meu registro e espero resolver a situação.",https://www.reclameaqui.com.br//big-hipermercados/carne-moida-com-objetos-estranhos_oiVAOQzpQuL1u-p3/,2021,5,13,133,19,3,2,2
 123880189,Notebook Positivo ,‌,2021-05-13,BIG - Lojas Físicas<->Produtos estragados<->Hipermercados,Não resolvido,"Comprei 2 notebooks positivo na loja de Pelotas, um no dia 03/11/2020 e outro no dia 04/11/2020 os dois pagamos com garantia estendida, parA poder utilizar nas aulas online, de lá pra cá não tem como usar os conputadores, no momento um está na assistência técnica e o outro que voltou a menos de um mês já não esta nem entrando na Internet, fui no Big me disseram que não era com eles, me mandaram na assistência, liguei para o seguro disseram que é com o Big, eu quero saber quem vai resolver e fazer a troca desses produtos que vieram com defeito de fábrica.",https://www.reclameaqui.com.br//big-hipermercados/notebook-positivo_EwA5Cp4b0xOVleUw/,2021,5,13,133,19,3,2,2
 123971999,Não fizeram minha troca,São Paulo - SP,2021-05-15,BIG - Lojas Físicas,Respondida,"Big Pacaembu. Oi comprei uma Champinha Gama no hipermercado Big, dia 04/05. E voltei pra fazer a troca no dia 15/05. Pois o mesmo era presente pra minha mãe, que não a vejo a mais de dois meses, por canta do covid. Cheguei na loja e fiz tudo certo, mostrei a nota e não quiseram trocar. Achei um absurdo pois sou cliente, desde que abriu e nunca tive problema nenhum com nada. Só queria fazer a troca do produto que não atendeu minhas expectativas. E o gerente foi super grosso comigo.",https://www.reclameaqui.com.br//big-hipermercados/nao-fizeram-minha-troca_SO2DAEvXP7ZGPVnd/,2021,5,15,135,19,5,2,1
 123993835,Envio de mercadoria estragada ,Lauro de Freitas - BA,2021-05-16,BIG - Lojas Físicas<->Produtos estragados<->Hipermercados,Respondida,"Fiz pedido hoje pelo Ifood para o mercado Big (pedido 7145). O melão veio ESTRAGADO, chegando a cheirar mal! ",https://www.reclameaqui.com.br//big-hipermercados/envio-de-mercadoria-estragada_ogwNbn7HAC7YT_uV/,2021,5,16,136,19,6,2,1
 124002137,Debito em duplicidade,Viamão - RS,2021-05-17,BIG - Lojas Físicas<->Cobrança duplicada de produto<->Hipermercados,Não resolvido,"No sabado dia 01/05/21 perto das 18h fizemos( eu e meu esposo Alvaro) uma compra no debito de 60 reais de um card para jogos, passei o cartao, apos digitar a senha o caixa trancou e foi chamada a fiscal q liberou dizendo q teria q fazer o pagamento de novo, tentei dizer a ela que achava errado mas ela nao quis ouvir. Paguei. No dia seguinte , no domingo, fui ate o sac e abri uma reclamação pois havia sido debitado duas vezes, a atendente Debora nos informou q o procedimento padrao era abrir a ocorrencia e aguardar 7 dias. Passou os 7 dias entrei em contato e disseram q tinha q abrir a ocorrencia novamente pois o sistema cancelou o procedimento.  Passou os 7 dias e nao tive nenhum retorno. O que devo fazer?",https://www.reclameaqui.com.br//big-hipermercados/debito-em-duplicidade_kfRUC_9N7IF8IzfY/,2021,5,17,137,20,0,2,1
 124202277,Caixas insuficientes ,São Paulo - SP,2021-05-20,BIG - Lojas Físicas,Respondida,"Hoje por volta das 17:43 fui no big da avenida washington luis, onde havia somente 4 caixas funcionando,fiquei na fila quase 10 minutos onde havia 4 fiscais e nenhum foi ajudar uma vergonha retornarei a carrefour para fazer minhas conpras",https://www.reclameaqui.com.br//big-hipermercados/caixas-insuficientes_a-uV_VWYciNS9fI4/,2021,5,20,140,20,3,2,1
 124219663,Preço cobrado diferente do exposto na gondola,Carapicuíba - SP,2021-05-21,BIG - Lojas Físicas<->Hipermercados<->Divergência de valores,Resolvido,"No dia 30/04/21, efetuei a compra de 10 unidades de NOT MILK CHOC 200ML ( Nota Fiscal SAT 689958), que estava na gondola de R$ 5,69 por R$ 0,89 (devido o vencimento estar próximo).Passei pelo caixa e não observei que foi cobrado o preço sem o desconto, ou seja, R$ 5,69. Somente em  20/05/21 quando chega a fatura do meu cartão que percebi o erro.Fui até a loja (Tamboré) e falei com o atendente que prontamente chamou a gerente da loja (Sra. Andreia), a mesma apesar de todas as evidencias (o produto continuava em oferta a R$ 0,79) disse que não poderia fazer nada por ter passado 20 dias.",https://www.reclameaqui.com.br//big-hipermercados/preco-cobrado-diferente-do-exposto-na-gondola_2eXZAEASqpiP7HBH/,2021,5,21,141,20,4,2,2
 122816419,Descaso com cliente ,Belo Horizonte - MG,2021-05-21,Não encontrei meu problema<->BIG - Lojas Físicas<->Outro Tipo de produto/Serviço,Não resolvido,Em plena pandemia. Onda roxa na cidade para poder ir embora tem que enfrentar fila imensa com mais de 200 pessoas para pagar o estacionamento a qual eu com criança de colo não tem preferencial. Liguei para o shopping para reclamação não atendem o telefone . Não acha um segurança para explicação.  Todo mundo escondido . Fila não respeita distanciamento. ,https://www.reclameaqui.com.br//big-hipermercados/descaso-com-cliente_Qe-BaP4W5MFVtd28/,2021,5,21,141,20,4,2,2
 124338181,Troca de produto. ,São Paulo - SP,2021-05-24,BIG - Lojas Físicas,Resolvido,"Eu comprei dia 21.04 no meio de outros produtos,  8 pilhas da durável que vi um valor na prateleira do faixa e achei bom o valor e levei, quando olhei em casa na nota o valor cobrado era o dobro do valor que tinha visto.. guardei para trocar na próxima vez que voltasse ao BiG, fui hoje dia 24.05 com a nota fiscal e a pessoa me falou que tinha 30 dias para efetuar a troca... eu acho que deveriam ter um pouco de flexibilidade pois nem eu falando que não voltaria mais , a pessoa que me atendia .. falou tudo bem.. eu sou dono de empresa e acho que esse tipo de atitude de uma empregada, só afasta os clientes. Eu mesmo já deixarei de ir no Big...carrefour e atacadao, pois é tudo do mesmo grupo....",https://www.reclameaqui.com.br//big-hipermercados/troca-de-produto_0c0jdFfaiwSC_d_k/,2021,5,24,144,21,0,2,1
 124372605,Tentativa de [Editado pelo Reclame Aqui] segurança não fez nada ,Santo André - SP,2021-05-25,BIG - Lojas Físicas<->Outro Tipo de produto/Serviço<->Hipermercados,Respondida,"Bom dia estive no big Indianópolis em SP, um cara estava incômodando os clientes dentro do mercado do lado do segurança , quando passei o cara puxou meu braço, fui relatar o ocorrido para o mesmo, e ele informou que não poderia fazer nada. Fiquei com medo pois o cara estava drogado e puxando demais clientes dia 25 05 por volta das 8 50  da manha, passei no caixa as 9 07 conforme nota fiscal com a operadora de caixa Ana Carolina.",https://www.reclameaqui.com.br//big-hipermercados/tentativa-de-seguranca-nao-fez-nada_fqWt65Fj9ZSmZZo6/,2021,5,25,145,21,1,2,2
 124313029,FALTA DE VÁRIOS TIPOS DE PRODUTOS,Campinas - SP,2021-05-25,BIG - Lojas Físicas,Não resolvido,SEMPRE FUI CLIENTE DO MERCADO E VOU SEMPRE DEVIDO AS MARCAS QUE O MESMO TEM. ULTIMAMENTE JA NAO ENCONTRO MAIS : ADRIA DE GERGELIM CERVEJA BURGUESA SOLICITO QUE VERIFIQUEM A REPOSICAO DESSES PRODUTOS COM URGENCIA . TALVEZ TROQUE DE MERCADO DEVIDO AO DESCASO QUE O MESMO ESTA TENDO COM O CLIENTE EM NAO RENOVAR SEU ESTOQUE.,https://www.reclameaqui.com.br//big-hipermercados/falta-de-varios-tipos-de-produtos_l7obwxpMC3Y2xLpF/,2021,5,25,145,21,1,2,2
 124439469,Descumprimento da oferta,Curitiba - PR,2021-05-26,Não encontrei meu problema<->BIG - Lojas Físicas<->Outro Tipo de produto/Serviço,Respondida,"Prezados,Realizei alguns pedidos no Big através do app Uber Eats e tive problemas! Porém, como recebi um cupom para comprar através do site, resolvi fazer a tentativa e mais uma vez ""caí do cavalo"" NO SITE DO BIG TAMBÉM!Trata-se que a empresa disponibiliza produtos no site que NÃO TEM DISPONÍVEL, onde no final das contas você faz um pedido para atingir o valor para ganhar o desconto e no final, com a FALTA DOS PRODUTOS DISPONÍVEIS PARA COMPRA, seu desconto de 30,00, no meu caso caiu para 11,00 e muitas pessoas acabam caindo nessa porque simplesmente mandam entregar os produtos na sua porta e nem sequer perguntam se você quer cancelar o pedido ou não! Pior que se a pessoa não entende um pouco mais de matemática, acha que está saindo no lucro!PURA ENGANAÇÃO!!!Estou registrando aqui nesse site porque passei por isso 3 (Três) vezes e quero que as pessoas saibam que esses cupons dados é propaganda enganosa e fere o direito do consumidor! O mínimo que teriam que fazer é, na falta de algum produto, manter o desconto, JÁ QUE FOI OFERTADO POR ELES MESMOS!Fica aqui minha indignação!AtenciosamenteLuiz Alberto de Freitas Junior",https://www.reclameaqui.com.br//big-hipermercados/descumprimento-da-oferta_UpB9g-0--fzFALdx/,2021,5,26,146,21,2,2,1
 124505243,Dificuldade em cancelar uma compra duplicada no carão de crédito,Pelotas - RS,2021-05-27,BIG - Lojas Físicas,Resolvido,"No dia 16/05/2021 fiz uma compra no Hipermercado BIG. O caixa travou no momento do pagamento e aparentemente a operação foi cancelada. Foi solicitado que utiliza-se outra máquina para passar o cartão. Após verificar a fatura do cartão percebi a cobrança duplicada e entrei em contato com o banco. O atendente me informou que não podia fazer nada naquele momento e que eu tinha que esperar 7 dias e cancelar via App. Cancelei a compra no app, aguardei e o cancelamento não foi aceito porque a compra foi presencial. Entrei em contato com o SAC do BIG, protocolo 559504, informei todos os dados que pediram e não resolveram nada.Estou no aguardo de me devolverem o dinheiro pois já comprovei através de nota fiscal e agora através da fatura do cartão de crédito. O correto é que vocês informem a operadora o cancelamento da compra. Ou devo ir ao hipermercado cobrar pessoalmente?O que me intriga é que deve ter sobrado dinheiro aí no caixa de vocês e não tiveram nenhuma iniciativa de investigar ou resolver o problema, só isso já é motivo para entender que estão agindo de[Editado pelo Reclame Aqui].",https://www.reclameaqui.com.br//big-hipermercados/dificuldade-em-cancelar-uma-compra-duplicada-no-carao-de-credito_tq0uh5xirXUdmR9U/,2021,5,27,147,21,3,2,2
 124466149,2 via de Nota Fiscal negada,São Paulo - SP,2021-05-27,TV<->BIG - Lojas Físicas<->Mau Atendimento<->Eletroeletrônicos,Respondida,"Tenho uma TV que comprei há 3 anos na loja Walmart São Judas, perdi a NF e estou precisando para poder transporta-la para outro estado (sem NF a transportadora não transporta) e me foi negada pela gerente da loja.",https://www.reclameaqui.com.br//big-hipermercados/2-via-de-nota-fiscal-negada_ckdWtIysNCeUZLCT/,2021,5,27,147,21,3,2,2
